Tank Type	Tank Facility ID	Tank Owner ID	Tank Number	Install Date	Tank Status	Foundation Type Concrete Coating/RPB	Foundation Type Concrete	Foundation Type Steel/Saddle/Runner/Beam	Foundation Type Earthen	Foundation Type Ring Wall	Foundation Type Unknown	Foundation Type Other	Foundation Type Other Specify	Roof Type N/A Horizontal Tank	Roof Type Floating	Roof Type Fixed Cone-Welded/Bolted	Roof Type Other	Roof Type Other Specify						
AST	4011627	27236	1	6/15/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	NONE						
AST	4011627	27236	2	6/15/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	NONE						
AST	4011627	27236	3	6/15/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	NONE						
AST	4011883	40977	WR10	1/1/1972	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	4011883	40977	WR11	1/1/1972	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	4011883	40977	WR5	1/1/1972	CURR IN USE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	4011883	40977	WR6		CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	4011883	40977	WR9	1/1/1972	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	4012040	49070	1	5/29/2015	CURR IN USE	N	N	N	N		N	N			N	N	N							
AST	4012142	33981	1	6/5/1987	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012142	33981	2	6/5/1987	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012142	33981	3	6/5/1987	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	N							
AST	4012210	35468	37-021	8/1/1984	DISMANTLED	N	N	N	N	N	N	Y	ELEVATED TANK ON COATED CONCRETE PADS	N	N	N	Y	SINGLE WALL STAINLESS STEEL CONE						
AST	4012210	35468	37-021	1/1/1984	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012210	35468	37-184	8/1/1974	DISMANTLED	N	N	N	N	N	N	Y	CONCRETE RING WITHOUT IMPERMEABLE MATERIAL	N	N	N	Y	SINGLE WALLED STEEL UMBRELLA						
AST	4012210	35468	37-194	11/16/1996	DISMANTLED	N	N	N	N	N	N	Y	RING ELEVATED TANK APPROXIMATELY 6 FT HIGH WITH STEEL SKIRT ENCLOSURE	N	N	N	N							
AST	4012210	35468	37-194	1/1/1996	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	4012210	35468	37-200	1/1/1975	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012210	35468	45-124	10/19/1988	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	Sloped Steel Roof						
AST	4012210	35468	K-41111	10/4/1995	DISMANTLED	N	N	N	N	N	N	Y	TANK TRUCK	N	N	N	Y	TANK TRUCK						
AST	4012210	40826	486642port	12/11/2001	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y							
AST	4012211	35468	1	6/1/1992	DISMANTLED	N	N	N	N	N	N	Y	TANK ON 2 INCH SUPPORTS	N	N	N	Y	NO ROOF						
AST	4012211	35468	4	1/1/1990	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012213	35468	1		PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	Y	HORIZONTAL TANK						
AST	4012215	35468	C-2114	7/1/1993	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4012216	46480	A194923	4/30/1988	CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012216	46480	A194924	4/30/1988	CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012217	35468	A194919	7/22/1999	CLOSED IN PLACE	N	N	N	N	N	N	N		N	N	N	N							
AST	4012217	35468	WO-129	1/1/1972	CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	4012217	35468	WO-130	1/1/1972	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	4012217	35468	WO-216	1/1/1976	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	TANKS INSTALLED HORIZONTALLY ENDS SEALED						
AST	4012217	35468	WO-225	1/1/1975	DISMANTLED	Y	N	N	N	N	N	N		N	N	Y	Y							
AST	4012217	35468	WO-301	1/1/1979	DISMANTLED	Y	N	N	N	N	N	N		N	N	Y	N							
AST	4012218	35468	WO-310	1/1/1991	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012219	42144	1	1/1/1990	DISMANTLED	Y	N	Y	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012219	42144	2	1/1/1990	DISMANTLED	Y	N	Y	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012345	43655	1		CURR IN USE	N	N	N	N	N	N	Y	Gravel	N	N	N	N							
AST	4012362	33686	1		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012362	33686	2		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012362	33686	3		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012365	33686	1		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	4012376	33686	1		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	4012378	33686	4	1/1/1991	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	FIXED CONE ROOF						
AST	4012380	33686	1	12/12/1996	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y	HORIZONTAL TANK						
AST	4012380	33686	2	12/12/1996	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	HORIZONTAL TANK						
AST	4012381	33686	1		CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y							
AST	4012383	31962	1	11/17/1992	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012383	31962	2	11/17/1992	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012383	31962	3	11/17/1992	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012383	31962	4	11/17/1992	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012386	33686	1	1/1/1970	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012386	33686	2	7/22/1998	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012386	33686	3	7/22/1998	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012386	33686	4	7/22/1998	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012386	33686	5	9/13/2007	CURR IN USE	N	N	N	Y	N	N	N	The inspection revealed this is not earthen foundation but a concrete one with in a secondary containment.	N	N	N	Y							
AST	4012386	33686	6	8/20/1998	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal						
AST	4012386	33686	D5	1/1/1970	DISMANTLED	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012386	33686	P3	1/1/1989	PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	Y							
AST	4012386	33686	P4	1/1/1989	PERM OUT OF USE	N	N	N	Y	N	N	N		N	N	N	Y							
AST	4012386	33686	P5	1/1/1989	PERM OUT OF USE	N	N	N	Y	N	N	N		N	N	N	Y							
AST	4012408	34890	1176		CURR IN USE	N	N	N	N	N	Y	N		N	N	N	Y	NOT APPLICABLE - SKID TANK						
AST	4012505	38058	1	11/1/1996	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	WELDED STEEL CONE						
AST	4012505	38058	2	11/1/1996	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	WELDED STEEL CONE						
AST	4012505	38058	3	11/1/1996	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	WELDED STEEL CONE						
AST	4012505	38058	4	11/1/1996	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	WELDED STEEL CONE						
AST	4012505	38058	5	11/1/1996	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	WELDED STEEL CONE						
AST	4012505	38058	6	11/1/1996	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	WELDED STEEL CONE						
AST	4012569	31021	Gas Tank	3/11/2022	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012575	33783	116	1/1/1980	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y	Steel						
AST	4012575	33783	128	1/1/1975	CLOSED IN PLACE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012575	33783	135	1/1/1995	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012575	33783	136	1/1/1995	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012575	33783	137	1/1/1995	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012575	33783	149		CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012575	33783	150		PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	4012575	33783	151		PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	4012575	33783	152	1/1/2013	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4012575	33783	153	1/1/2012	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	4012575	33783	154	1/1/2012	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012575	33783	49	1/1/1981	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y	Convault						
AST	4012575	33783	50A	1/1/1954	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	Steel						
AST	4012575	33783	50B	1/1/1954	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012575	33783	95	1/1/1947	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012575	40336	38	12/13/1990	PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	Y							
AST	4012575	40336	D3	1/1/1974	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y							
AST	4012575	40336	D4	1/1/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y							
AST	4012575	40336	D5	1/1/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y							
AST	4012575	40336	D89	1/1/1967	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y							
AST	4012594	27894	1	9/30/1962	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4012594	27894	10	10/30/1974	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012594	27894	11	1/1/1965	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012594	27894	12	11/17/2011	CURR IN USE	Y	N	N	Y	N	N	N		N	N	Y	N							
AST	4012594	27894	13	9/30/1962	CLOSED IN PLACE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	4012594	27894	17	9/30/1987	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4012594	27894	18	9/30/1987	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4012594	27894	19	9/30/1987	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4012594	27894	2	11/1/2017	CURR IN USE	Y	N	N	Y		N	N			N	Y	N							
AST	4012594	27894	3	11/1/2017	CURR IN USE	N	N	N	N		N	N			N	N	N							
AST	4012594	27894	4	11/1/2017	CURR IN USE	Y	N	N	Y		N	N			N	Y	N							
AST	4012594	27894	6	11/1/2017	CURR IN USE	Y	N	N	Y		N	N			N	Y	N							
AST	4012594	27894	7	1/1/1965	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012594	27894	8	1/1/1965	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012594	27894	9	10/30/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012594	27894	Old 12	10/30/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012594	27894	R14	9/30/1988	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012594	27894	R2	10/30/1956	DISMANTLED	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012594	27894	R3	10/30/1956	DISMANTLED	N	N	N	Y	N	N	N		N	N	Y	N							
AST	4012594	27894	R4	10/30/1956	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	4012594	27894	R5	10/30/1956	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	4012594	27894	R6	9/30/1960	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	4012652	31021	00-FH-TK-1	10/13/2015	CURR IN USE	N	N	Y	N		N	N		Y	N	N	N							
AST	4012652	31021	00-FH-TK-1	1/1/1978	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Flat Roof w/ Atmospheric Vent						
AST	4012652	31021	0FHTK2	1/1/1993	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Flat Roof w/ Atmospheric Vent						
AST	4012652	31021	0WOTK1	1/1/1969	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Pipe Vent						
AST	4012652	31021	4LOTK3A	1/1/1960	CLOSED IN PLACE	N	Y	Y	N	N	N	Y	Steel on Concrete	N	N	N	Y	Flat Roof w/ Atmospheric Vent						
AST	4012652	31021	4LOTK3B	1/1/1960	CLOSED IN PLACE	N	Y	Y	N	N	N	Y	Steel On Concrete	N	N	N	Y	Flat Roof w/ Atmospheric Vent						
AST	4012652	31021	5WOTK1	1/1/1995	CLOSED IN PLACE	N	Y	Y	N	N	N	Y	Steel Beams w/ a Concrete Foundation	N	N	N	Y	Horizontal Tank w/ Atmospheric Vent						
AST	4012652	31021	6IOTK1	1/1/1969	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Flat Roof w/ Atmospheric Vent						
AST	4012652	31021	6LOTK2	1/1/1969	CURR IN USE	N	Y	Y	N	N	N	Y	Steel Setting on Concrete	N	N	N	Y	Flat Roof w/ Atmospheric Vent						
AST	4012652	31021	6LOTK3	1/1/1969	CURR IN USE	N	Y	Y	N	N	N	Y	Steel Setting on Concrete	N	N	N	Y	Flat Roof w/ Atmospheric Vent						
AST	4012652	31021	7LOTK3	1/1/1991	CURR IN USE	N	Y	Y	N	N	N	Y	Steel Setting on Concrete	N	N	N	Y	Horizontal Tank w/ Atmospheric Vent						
AST	4012652	31021	7LOTK4	1/1/1991	CURR IN USE	N	Y	Y	N	N	N	Y	Steel Sitting on Concrete	N	N	N	Y	Horizontal Tank w/ Atmospheric Vent						
AST	4012652	31021	8FOTK1	1/1/1970	CURR IN USE	N	N	N	Y	N	N	Y	Concrete Ring Perimeter w/ Compacted Sand	N	N	N	Y	Flat Internally Sloped w/ Atmospheric Vent						
AST	4012652	31021	8LOTK3A/4A	1/1/1992	CURR IN USE	N	N	N	N	N	N	Y	Steel Sitting on Concrete	N	N	N	Y	Horizontal Tank w/ Atmospheric Vent						
AST	4012652	31021	8LOTK3B/4B	1/1/1992	CURR IN USE	N	Y	Y	N	N	N	Y	Steel Sitting on Concrete	N	N	N	Y	Horizontal Tank w/ Atmospheric Vent						
AST	4012652	31021	OOWOTK1	7/9/2007	CLOSED IN PLACE	N	N	Y	N	N	N	N		N	N	N	N							
AST	4012656	31021	0BFOTK1	6/1/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012656	31021	1HSTK1	5/25/1972	CURR IN USE	N	N	N	N	N	N	Y	Granular Fill w/ Oil Sand Cushion	N	N	N	Y	Self-Supporting Dome Roof						
AST	4012656	31021	1L0TK2	5/25/1972	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal Rectangular Tank- Seam Welded						
AST	4012656	31021	1L0TK3	5/25/1972	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal Rectangular Tank-Seam Welded						
AST	4012656	31021	1SWTK1	5/25/1972	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012656	31021	1UOTK1	10/30/1978	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Self-Supporting Flat Roof						
AST	4012656	31021	ADMEDG	7/1/1990	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012658	31021	1	4/1/1984	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012658	31021	10	6/1/1984	CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	11		CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	12		CURR IN USE	N	N	Y	N	N	N	Y	Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	13	7/1/1984	CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	14	5/1/1984	CURR IN USE	N	N	Y	N	N	N	Y	Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	15	7/1/1984	CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	16	6/1/1984	PERM OUT OF USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	17		PERM OUT OF USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	18		CURR IN USE	N	N	Y	N	N	N	Y	Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	19		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Pan Flat						
AST	4012658	31021	2	4/1/1984	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012658	31021	20	9/21/1989	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Pan Flat						
AST	4012658	31021	21	9/21/1989	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	4012658	31021	22	9/21/2017	CURR IN USE	N	N	Y	N		N	N		Y	N	N	N							
AST	4012658	31021	3	7/1/1983	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012658	31021	4	2/1/1984	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012658	31021	5	6/1/1984	CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	6	6/1/1984	CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	7	6/1/1984	CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	8		CURR IN USE	N	N	Y	N	N	N	Y	Wood and Steel Beams	N	N	N	Y	Horizontal						
AST	4012658	31021	9		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	4012658	31021	DieselTK	5/14/2021	CURR IN USE	N	N	Y	N		N	N		Y	N	N	N							
AST	4012658	31021	GasTank	5/14/2021	CURR IN USE	N	N	Y	N		N	N		Y	N	N	N							
AST	4012661	31021	NN-TK-A	1/19/1971	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Welded Steel Roof						
AST	4012671	31021	ERC-1C Die	1/23/2017	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012671	31021	ERC-1C Gas	1/23/2017	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012672	31021	Diesel TK	6/15/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012672	31021	Gas TK	6/15/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012672	49246	1		CURR IN USE	Y	N	N	N		N	N		Y	N	N	N							
AST	4012672	49246	2		CURR IN USE	Y	N	N	N		N	N		Y	N	N	N							
AST	4012673	31021	DieselTank	1/11/2019	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012673	31021	Gas Tank	1/11/2019	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012674	31021	Diesel AST	9/2/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012674	31021	Gas AST	9/2/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012674	31963	1		DISMANTLED	N	N	Y	N		N	N		Y	N	N	N							
AST	4012674	31963	2		DISMANTLED	N	N	Y	N		N	N		Y	N	N	N							
AST	4012676	31021	Diesel AST	10/1/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012676	31021	Gas AST	10/1/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012946	35342	000026	11/1/1984	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	4012946	35342	1	8/20/2007	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	113012001p	3/1/1979	DISMANTLED	N	N	N	N	N	N	Y	Wooden Grillage	N	N	N	Y	Horizontal Tank						
AST	4012948	33783	114030027		CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	1140400022	1/1/2012	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	114-040020	4/1/2012	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y							
AST	4012948	33783	118006001	1/1/1963	CLOSED IN PLACE	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	118053026	6/1/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012948	33783	119001003	10/1/1973	PERM OUT OF USE	N	N	N	N	N	N	Y	Ring Wall	N	N	N	Y	Fixed Cone						
AST	4012948	33783	119008019	7/1/1938	DISMANTLED	N	Y	Y	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012948	33783	119012002	11/1/1980	PERM OUT OF USE	N	Y	Y	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012948	33783	119012003	11/1/1980	PERM OUT OF USE	N	Y	Y	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012948	33783	119012005	8/6/2000	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012948	33783	1230010024		PERM OUT OF USE	N	Y	N	N		N	N			N	Y	N							
AST	4012948	33783	123001-005	1/1/1973	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	1310090017	1/1/1995	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012948	33783	131009114		CURR IN USE	N	Y	N	N		N	N			N	Y	N							
AST	4012948	33783	131009-126	1/1/1989	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	132079001	3/1/1989	CURR IN USE	Y	N	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002001	12/1/1965	DISMANTLED	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002002	12/1/1965	DISMANTLED	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002003	8/15/1997	PERM OUT OF USE	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002005	10/1/1986	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002006	1/1/1950	DISMANTLED	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002012	2/1/1964	CLOSED IN PLACE	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002013	6/1/1973	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	153002017	5/1/1973	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012948	33783	153002018	5/1/1973	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012948	33783	153002019	5/1/1973	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012948	33783	153002-020	4/1/2014	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Fixed Cone						
AST	4012948	33783	153002075	1/1/1981	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	155009013	1/1/1960	PERM OUT OF USE	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	155009-019	3/1/1976	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	184001001	1/1/1989	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012948	33783	184001002	1/1/1989	CURR IN USE	N	Y	Y	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	4012948	33783	184001003		CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	4012948	33783	960060001	6/1/1963	DISMANTLED	N	Y	Y	N	N	N	N		N	N	N	N							
AST	4012948	33783	Baker 2227	10/1/2011	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	Baker2144C	10/1/2011	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	4012948	33783	Baker4005C	10/21/2011	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4012950	43457	1	3/25/1993	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	4012950	43457	2	6/30/2005	CURR IN USE	N	N	Y	N	N	N	Y		N	N	N	Y	Horizontal						
AST	4012975	41007	1	12/15/1994	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	4013081	38058	1	1/11/1973	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4013081	38058	2	1/11/1970	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4013081	38300	3	1/11/1973	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4013101	31843	A-1	12/1/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	1		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	9		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D1		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D2		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D3		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D4		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D5		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D6		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D7		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013145	26802	D8		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	4013190	47714	1C	6/1/1952	DISMANTLED	N	Y	Y	N	N	N	N		N	N	N	N	Horizontal						
AST	4013190	47714	2C	6/1/1952	DISMANTLED	N	Y	Y	N	N	N	N		N	N	N	N	Horizontal						
AST	4013230	36553	23	1/1/1985	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	4013230	41766	1	1/1/1953	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	4013230	41766	10	1/1/1953	CURR IN USE	N	N	N	Y	N	N	N		N	Y	N	N							
